CCA3,"Año,",PIB ($)
SDN,1980,26293717000
SDN,1981,28249330000
SDN,1982,29932612000
SDN,1983,30549973000
SDN,1984,29019752000
SDN,1985,27197010000
SDN,1986,28669405000
SDN,1987,32746447000
SDN,1988,32638026000
SDN,1989,35553060000
SDN,1990,33608286000
SDN,1991,36132573000
SDN,1992,38509326000
SDN,1993,40268720000
SDN,1994,40673915000
SDN,1995,43113170000
SDN,1996,45665087000
SDN,1997,54027580000
SDN,1998,56355360000
SDN,1999,58104685000
SDN,2000,61791932000
SDN,2001,65808630000
SDN,2002,69761410000
SDN,2003,74148570000
SDN,2004,77960460000
SDN,2005,82360170000
SDN,2006,87739460000
SDN,2007,92771550000
SDN,2008,96340240000
SDN,2009,93673824000
SDN,2010,97287990000
SDN,2011,94161610000
SDN,2012,78149720000
SDN,2013,79677660000
SDN,2014,83391730000
SDN,2015,84984670000
SDN,2016,87931630000
SDN,2017,88555290000
SDN,2018,86181180000
SDN,2019,84303946000
SDN,2020,81243880000
SDN,2021,79725820000
SDN,2022,78965710000
SUR,1960,1039837440
SUR,1961,1089749600
SUR,1962,1132249900
SUR,1963,1195655800
SUR,1964,1273373400
SUR,1965,1426178300
SUR,1966,1700004500
SUR,1967,1905705100
SUR,1968,2050538600
SUR,1969,2142812900
SUR,1970,2200669000
SUR,1971,2286495000
SUR,1972,2272776000
SUR,1973,2231866000
SUR,1974,2240793600
SUR,1975,2303535600
SUR,1976,2506247000
SUR,1977,2761884000
SUR,1978,2944168400
SUR,1979,2926503400
SUR,1980,2668971000
SUR,1981,2858468000
SUR,1982,2738412300
SUR,1983,2631614200
SUR,1984,2581613600
SUR,1985,2633246000
SUR,1986,2654312000
SUR,1987,2489744400
SUR,1988,2683944400
SUR,1989,2796670200
SUR,1990,2670820000
SUR,1991,2742932200
SUR,1992,2753903900
SUR,1993,2569392400
SUR,1994,2656751600
SUR,1995,2656751600
SUR,1996,2683319300
SUR,1997,2836268300
SUR,1998,2901502700
SUR,1999,2860881700
SUR,2000,2920960000
SUR,2001,3043640300
SUR,2002,3128862500
SUR,2003,3325980700
SUR,2004,3608689000
SUR,2005,3771080000
SUR,2006,3989559300
SUR,2007,4193485000
SUR,2008,4367238000
SUR,2009,4498853400
SUR,2010,4731391500
SUR,2011,5008148000
SUR,2012,5142885000
SUR,2013,5293748000
SUR,2014,5307273700
SUR,2015,5126237700
SUR,2016,4874242600
SUR,2017,4950690300
SUR,2018,5195664000
SUR,2019,5256327700
SUR,2020,4416619500
SUR,2021,4309057500
SUR,2022,4413928400
SWE,1960,123686640000
SWE,1961,130713640000
SWE,1962,136280800000
SWE,1963,143541750000
SWE,1964,153332970000
SWE,1965,159192600000
SWE,1966,162521070000
SWE,1967,167990540000
SWE,1968,174102870000
SWE,1969,182823830000
SWE,1970,196150230000
SWE,1971,198003160000
SWE,1972,202534930000
SWE,1973,210571480000
SWE,1974,217305970000
SWE,1975,222853480000
SWE,1976,225211510000
SWE,1977,221616550000
SWE,1978,225498270000
SWE,1979,234157410000
SWE,1980,238138030000
SWE,1981,239221150000
SWE,1982,242208230000
SWE,1983,246811720000
SWE,1984,257250700000
SWE,1985,262808290000
SWE,1986,269881310000
SWE,1987,278932720000
SWE,1988,286070700000
SWE,1989,293665300000
SWE,1990,295881540000
SWE,1991,292490800000
SWE,1992,289102040000
SWE,1993,283130300000
SWE,1994,294257230000
SWE,1995,305836820000
SWE,1996,310667380000
SWE,1997,320206500000
SWE,1998,334013300000
SWE,1999,348199450000
SWE,2000,364795850000
SWE,2001,370083560000
SWE,2002,378214020000
SWE,2003,386950040000
SWE,2004,403731500000
SWE,2005,415273400000
SWE,2006,434636650000
SWE,2007,449584760000
SWE,2008,447559140000
SWE,2009,428136000000
SWE,2010,453619120000
SWE,2011,468113750000
SWE,2012,465359830000
SWE,2013,470887240000
SWE,2014,483402480000
SWE,2015,505103780000
SWE,2016,515562440000
SWE,2017,528801700000
SWE,2018,539113420000
SWE,2019,549821300000
SWE,2020,537888980000
SWE,2021,570953200000
SWE,2022,587578000000
CHE,1980,377720180000
CHE,1981,383768760000
CHE,1982,378743620000
CHE,1983,381164100000
CHE,1984,392631220000
CHE,1985,407054900000
CHE,1986,414620580000
CHE,1987,421194300000
CHE,1988,434999330000
CHE,1989,453838270000
CHE,1990,470515120000
CHE,1991,466206060000
CHE,1992,466002180000
CHE,1993,465415100000
CHE,1994,471324750000
CHE,1995,473591200000
CHE,1996,475823100000
CHE,1997,486583040000
CHE,1998,501326350000
CHE,1999,509661900000
CHE,2000,529837980000
CHE,2001,538186450000
CHE,2002,537792400000
CHE,2003,537618200000
CHE,2004,552143000000
CHE,2005,567325300000
CHE,2006,590436040000
CHE,2007,613559760000
CHE,2008,630788400000
CHE,2009,616296800000
CHE,2010,636285800000
CHE,2011,647822300000
CHE,2012,655461800000
CHE,2013,667208650000
CHE,2014,682887200000
CHE,2015,694118200000
CHE,2016,708477300000
CHE,2017,718132500000
CHE,2018,738674300000
CHE,2019,747109800000
CHE,2020,731108700000
CHE,2021,770529200000
CHE,2022,790318940000
SYR,1960,2417037600
SYR,1961,2678877000
SYR,1962,3335772200
SYR,1963,3047136300
SYR,1964,3329647400
SYR,1965,3406208500
SYR,1966,3145324800
SYR,1967,3405055700
SYR,1968,3532033000
SYR,1969,4194922000
SYR,1970,4119545300
SYR,1971,4488484400
SYR,1972,5640261000
SYR,1973,5049734000
SYR,1974,6352352000
SYR,1975,7391061500
SYR,1976,8296795600
SYR,1977,8147493000
SYR,1978,8957565000
SYR,1979,9037107000
SYR,1980,10348221000
SYR,1981,11150761000
SYR,1982,11461766000
SYR,1983,11727717000
SYR,1984,10835164000
SYR,1985,11848339000
SYR,1986,10906050000
SYR,1987,11089521000
SYR,1988,13086870000
SYR,1989,11300867000
SYR,1990,11723470000
SYR,1991,12622246000
SYR,1992,14259703000
SYR,1993,15136803000
SYR,1994,16228624000
SYR,1995,17368943000
SYR,1996,19075540000
SYR,1997,20033860000
SYR,1998,21393218000
SYR,1999,20633020000
SYR,2000,20772426000
SYR,2001,20989972000
SYR,2002,21820090000
SYR,2003,23392104000
SYR,2004,25006852000
SYR,2005,26561047000
SYR,2006,27901370000
SYR,2007,29484659000
SYR,2008,30804590000
SYR,2009,32625770000
SYR,2010,34319671000
SYR,2011,35297784000
SYR,2012,26000693000
SYR,2013,19162489000
SYR,2014,17186770000
SYR,2015,16468399000
SYR,2016,15413501000
SYR,2017,15302018000
SYR,2018,15515202000
SYR,2019,15704596000
SYR,2020,15675962000
SYR,2021,15879709000
TJK,1985,6548214300
TJK,1986,6777402000
TJK,1987,6696072700
TJK,1988,7626827000
TJK,1989,7131083300
TJK,1990,7088296400
TJK,1991,6585027600
TJK,1992,4675369500
TJK,1993,3908609000
TJK,1994,3076075300
TJK,1995,2694140000
TJK,1996,2244218600
TJK,1997,2281936600
TJK,1998,2403172900
TJK,1999,2492079400
TJK,2000,2699528200
TJK,2001,2958165800
TJK,2002,3277647600
TJK,2003,3638188800
TJK,2004,4012922400
TJK,2005,4281788000
TJK,2006,4581513000
TJK,2007,4938871300
TJK,2008,5329042000
TJK,2009,5536875000
TJK,2010,5896771600
TJK,2011,6333133000
TJK,2012,6808118000
TJK,2013,7311918000
TJK,2014,7801817000
TJK,2015,8271431700
TJK,2016,8842161000
TJK,2017,9469954000
TJK,2018,10189670000
TJK,2019,10943706000
TJK,2020,11425230000
TJK,2021,12499201000
TJK,2022,13499137000
TZA,1988,12377066000
TZA,1989,12842994000
TZA,1990,13747792000
TZA,1991,14032645000
TZA,1992,14114641000
TZA,1993,14284835000
TZA,1994,14508773000
TZA,1995,15026724000
TZA,1996,15709593000
TZA,1997,16263399000
TZA,1998,16866529000
TZA,1999,17686895000
TZA,2000,18486480000
TZA,2001,19608760000
TZA,2002,20999647000
TZA,2003,22400910000
TZA,2004,24081832000
TZA,2005,25882268000
TZA,2006,27572955000
TZA,2007,29439240000
TZA,2008,31113277000
TZA,2009,32752669000
TZA,2010,34828050000
TZA,2011,37500113000
TZA,2012,39187673000
TZA,2013,41845220000
TZA,2014,44662430000
TZA,2015,47413920000
TZA,2016,50669887000
TZA,2017,54078590000
TZA,2018,57054360000
TZA,2019,60363510000
TZA,2020,61565930000
TZA,2021,64226430000
TZA,2022,67153890000
THA,1960,15908737000
THA,1961,16761787000
THA,1962,18028016000
THA,1963,19470225000
THA,1964,20800236000
THA,1965,22502042000
THA,1966,25004835000
THA,1967,27159247000
THA,1968,29365195000
THA,1969,31288810000
THA,1970,34858220000
THA,1971,36564660000
THA,1972,38129082000
THA,1973,42032140000
THA,1974,43909403000
THA,1975,46091880000
THA,1976,50390778000
THA,1977,55350977000
THA,1978,61049774000
THA,1979,64329224000
THA,1980,67657322000
THA,1981,71653750000
THA,1982,75488910000
THA,1983,79704370000
THA,1984,84289300000
THA,1985,88206430000
THA,1986,93087620000
THA,1987,101948580000
THA,1988,115495625000
THA,1989,129575125000
THA,1990,144045000000
THA,1991,156372730000
THA,1992,169012950000
THA,1993,182959750000
THA,1994,197591090000
THA,1995,213636120000
THA,1996,225710700000
THA,1997,219495600000
THA,1998,202739220000
THA,1999,212009090000
THA,2000,221454610000
THA,2001,229082070000
THA,2002,243168400000
THA,2003,260650370000
THA,2004,277043580000
THA,2005,288645150000
THA,2006,302984500000
THA,2007,319452150000
THA,2008,324964940000
THA,2009,322720660000
THA,2010,346967930000
THA,2011,349882940000
THA,2012,375224240000
THA,2013,385308360000
THA,2014,389101620000
THA,2015,401296230000
THA,2016,415081400000
THA,2017,432422160000
THA,2018,450682800000
THA,2019,460212760000
THA,2020,432291970000
THA,2021,438742200000
THA,2022,450139160000
TGO,1960,751799100
TGO,1961,843287940
TGO,1962,875110700
TGO,1963,918863550
TGO,1964,1050132540
TGO,1965,1212480000
TGO,1966,1326558800
TGO,1967,1399524500
TGO,1968,1469832300
TGO,1969,1629027800
TGO,1970,1670149500
TGO,1971,1670149500
TGO,1972,1797501000
TGO,1973,1866479900
TGO,1974,1956684000
TGO,1975,2004437600
TGO,1976,1963316200
TGO,1977,2099945100
TGO,1978,2331893000
TGO,1979,2211387000
TGO,1980,2533739800
TGO,1981,2449741600
TGO,1982,2361982000
TGO,1983,2234104000
TGO,1984,2358221000
TGO,1985,2489233200
TGO,1986,2528725000
TGO,1987,2541625600
TGO,1988,2710449700
TGO,1989,2820494600
TGO,1990,2813622300
TGO,1991,2793927700
TGO,1992,2682710300
TGO,1993,2277732900
TGO,1994,2618992400
TGO,1995,2824474000
TGO,1996,3074050600
TGO,1997,3516018400
TGO,1998,3435154400
TGO,1999,3520406300
TGO,2000,3492824800
TGO,2001,3521586000
TGO,2002,3656343800
TGO,2003,3902056400
TGO,2004,3863868200
TGO,2005,3683568600
TGO,2006,3781188000
TGO,2007,3736754400
TGO,2008,3887556600
TGO,2009,4099577000
TGO,2010,4339581000
TGO,2011,4592285700
TGO,2012,4881723400
TGO,2013,5166047700
TGO,2014,5457064000
TGO,2015,5755458000
TGO,2016,5998044000
TGO,2017,6238441000
TGO,2018,6537585700
TGO,2019,6859419600
TGO,2020,7007740400
TGO,2021,7427613700
TGO,2022,7859198500
TON,1981,222218180
TON,1982,232754130
TON,1983,237368260
TON,1984,241494640
TON,1985,257333000
TON,1986,262785000
TON,1987,270630820
TON,1988,265537890
TON,1989,266573230
TON,1990,261124220
TON,1991,277875200
TON,1992,278575400
TON,1993,288988700
TON,1994,303300930
TON,1995,325680100
TON,1996,331560350
TON,1997,335616800
TON,1998,343868830
TON,1999,356629380
TON,2000,359753440
TON,2001,373240320
TON,2002,391335040
TON,2003,400367230
TON,2004,390715600
TON,2005,391032200
TON,2006,390450980
TON,2007,391509470
TON,2008,410106850
TON,2009,388784960
TON,2010,391908800
TON,2011,418630200
TON,2012,422075970
TON,2013,423394140
TON,2014,431941220
TON,2015,437003070
TON,2016,465718560
TON,2017,481191740
TON,2018,482352500
TON,2019,485760260
TON,2020,488133900
TON,2021,475112900
TTO,1960,3625841700
TTO,1961,4134803500
TTO,1962,4248199000
TTO,1963,4486293500
TTO,1964,4828620300
TTO,1965,4862123500
TTO,1966,5059371000
TTO,1967,5162709500
TTO,1968,5431952400
TTO,1969,5580282000
TTO,1970,5777468400
TTO,1971,5837573600
TTO,1972,6175005700
TTO,1973,6277290000
TTO,1974,6516304000
TTO,1975,6612612600
TTO,1976,7036160500
TTO,1977,7677984300
TTO,1978,8447047700
TTO,1979,8751089000
TTO,1980,9660398000
TTO,1981,10102574000
TTO,1982,10486402000
TTO,1983,9406268000
TTO,1984,8865323000
TTO,1985,8500123000
TTO,1986,8221390300
TTO,1987,7846349000
TTO,1988,7538793500
TTO,1989,7476228000
TTO,1990,7589056500
TTO,1991,7825259000
TTO,1992,8615060000
TTO,1993,8557416400
TTO,1994,8862675000
TTO,1995,9200335000
TTO,1996,9856731000
TTO,1997,10598238000
TTO,1998,11459299000
TTO,1999,12378887000
TTO,2000,13233198000
TTO,2001,13784827000
TTO,2002,14878889000
TTO,2003,17027548000
TTO,2004,18381246000
TTO,2005,19522527000
TTO,2006,22101074000
TTO,2007,23151804000
TTO,2008,23937053000
TTO,2009,22885802000
TTO,2010,23646350000
TTO,2011,23576746000
TTO,2012,25332427000
TTO,2013,26227149000
TTO,2014,27237850000
TTO,2015,27026082000
TTO,2016,24991795000
TTO,2017,23791985000
TTO,2018,23648653000
TTO,2019,23734084000
TTO,2020,21579528000
TTO,2021,21355653000
TTO,2022,21672196000
TUN,1965,4856664600
TUN,1966,5024455700
TUN,1967,5032593000
TUN,1968,5556472300
TUN,1969,5820283400
TUN,1970,6092069000
TUN,1971,6735403500
TUN,1972,7930447400
TUN,1973,7878531000
TUN,1974,8514705400
TUN,1975,9124026000
TUN,1976,9842713000
TUN,1977,10178457000
TUN,1978,10833997000
TUN,1979,11545522000
TUN,1980,12402054000
TUN,1981,13085913000
TUN,1982,13021303000
TUN,1983,13630949000
TUN,1984,14414572000
TUN,1985,15228789000
TUN,1986,15008430000
TUN,1987,16014201000
TUN,1988,16025757000
TUN,1989,16305678000
TUN,1990,17601950000
TUN,1991,18289226000
TUN,1992,19716833000
TUN,1993,20148599000
TUN,1994,20789004000
TUN,1995,21277893000
TUN,1996,22798428000
TUN,1997,24038877000
TUN,1998,25188841000
TUN,1999,26713934000
TUN,2000,27972151000
TUN,2001,29034052000
TUN,2002,29418043000
TUN,2003,30801396000
TUN,2004,32722106000
TUN,2005,33862978000
TUN,2006,35638790000
TUN,2007,38029980000
TUN,2008,39641604000
TUN,2009,40848077000
TUN,2010,42061730000
TUN,2011,41200880000
TUN,2012,42938188000
TUN,2013,43981558000
TUN,2014,45340730000
TUN,2015,45779493000
TUN,2016,46291046000
TUN,2017,47326966000
TUN,2018,48569266000
TUN,2019,49340470000
TUN,2020,44989665000
TUN,2021,46971675000
TUN,2022,48116780000
TUR,1960,68945000000
TUR,1961,69742050000
TUR,1962,73627680000
TUR,1963,80302990000
TUR,1964,84686774000
TUR,1965,87077930000
TUR,1966,96841820000
TUR,1967,101424865000
TUR,1968,108299444000
TUR,1969,112719300000
TUR,1970,116364090000
TUR,1971,122841720000
TUR,1972,131963690000
TUR,1973,136268780000
TUR,1974,143892300000
TUR,1975,154215300000
TUR,1976,170348040000
TUR,1977,176151230000
TUR,1978,178798670000
TUR,1979,177682760000
TUR,1980,173334250000
TUR,1981,181752480000
TUR,1982,188228730000
TUR,1983,197585730000
TUR,1984,210847730000
TUR,1985,219790490000
TUR,1986,235202270000
TUR,1987,257512460000
TUR,1988,263488650000
TUR,1989,264253400000
TUR,1990,288739520000
TUR,1991,290819240000
TUR,1992,305463850000
TUR,1993,328835700000
TUR,1994,313485160000
TUR,1995,338182340000
TUR,1996,363139070000
TUR,1997,390656520000
TUR,1998,400048520000
TUR,1999,386994240000
TUR,2000,413825500000
TUR,2001,390030500000
TUR,2002,415178600000
TUR,2003,439106170000
TUR,2004,482120730000
TUR,2005,525474500000
TUR,2006,561984440000
TUR,2007,590328200000
TUR,2008,595139400000
TUR,2009,566435000000
TUR,2010,614169050000
TUR,2011,682956600000
TUR,2012,715660000000
TUR,2013,776389600000
TUR,2014,814741000000
TUR,2015,864313800000
TUR,2016,893035700000
TUR,2017,960031200000
TUR,2018,988958700000
TUR,2019,997053560000
TUR,2020,1015597200000
TUR,2021,1131775300000
TUR,2022,1194401600000
TKM,1987,9134688000
TKM,1988,10141662000
TKM,1989,9710102000
TKM,1990,13145979000
TKM,1991,12540572000
TKM,1992,10663752000
TKM,1993,10823708000
TKM,1994,8951221000
TKM,1995,8306730000
TKM,1996,8863280000
TKM,1997,7852866000
TKM,1998,8410419700
TKM,1999,9798139000
TKM,2000,10334005000
TKM,2001,10782898000
TKM,2002,10810630000
TKM,2003,11164010000
TKM,2004,11722257000
TKM,2005,13250140000
TKM,2006,14704119000
TKM,2007,16330291000
TKM,2008,18730844000
TKM,2009,19873425000
TKM,2010,21701782000
TKM,2011,24891943000
TKM,2012,27654949000
TKM,2013,30475753000
TKM,2014,33614756000
TKM,2015,35799716000
TKM,2016,38019297000
TKM,2017,40490550000
TKM,2018,43000963000
TKM,2019,45710025000
TKM,2020,44155884000
TKM,2021,46142900000
TKM,2022,46927327000
TCA,2011,777808600
TCA,2012,770245950
TCA,2013,778494340
TCA,2014,846311300
TCA,2015,942070000
TCA,2016,1010381200
TCA,2017,985220500
TCA,2018,1040500800
TCA,2019,1095902800
TCA,2020,802388500
TCA,2021,874603460
TCA,2022,928828860
TUV,1990,21562114
TUV,1991,22340330
TUV,1992,22963356
TUV,1993,23907338
TUV,1994,26365820
TUV,1995,25046356
TUV,1996,23553250
TUV,1997,25909352
TUV,1998,29925604
TUV,1999,29457606
TUV,2000,29171722
TUV,2001,29171722
TUV,2002,31949982
TUV,2003,30560852
TUV,2004,29866288
TUV,2005,28477158
TUV,2006,29171722
TUV,2007,31255418
TUV,2008,33339112
TUV,2009,31255418
TUV,2010,30560852
TUV,2011,32644548
TUV,2012,31949982
TUV,2013,33339112
TUV,2014,33339112
TUV,2015,36811936
TUV,2016,38895630
TUV,2017,39847948
TUV,2018,40400750
TUV,2019,45984984
TUV,2020,44019156
TUV,2021,44813324
TUV,2022,45116852
UGA,1982,4983495700
UGA,1983,5269775400
UGA,1984,5251611600
UGA,1985,5077973500
UGA,1986,5097782000
UGA,1987,5299751000
UGA,1988,5737885000
UGA,1989,6102926300
UGA,1990,6498038300
UGA,1991,6858945500
UGA,1992,7093409000
UGA,1993,7684026400
UGA,1994,8176083500
UGA,1995,9118234000
UGA,1996,9945450000
UGA,1997,10452668000
UGA,1998,10965400000
UGA,1999,11848547000
UGA,2000,12220817000
UGA,2001,12854304000
UGA,2002,13976829000
UGA,2003,14881586000
UGA,2004,15894610000
UGA,2005,16901147000
UGA,2006,18723891000
UGA,2007,20299026000
UGA,2008,22066817000
UGA,2009,23567696000
UGA,2010,24896350000
UGA,2011,27234530000
UGA,2012,28279644000
UGA,2013,29294008000
UGA,2014,30789850000
UGA,2015,32387185000
UGA,2016,33935616000
UGA,2017,34998276000
UGA,2018,37204540000
UGA,2019,39600046000
UGA,2020,40768766000
UGA,2021,42210587000
UGA,2022,44147216000
UKR,1987,161845940000
UKR,1988,165999640000
UKR,1989,172428980000
UKR,1990,161487960000
UKR,1991,147438500000
UKR,1992,132842095000
UKR,1993,113978515000
UKR,1994,87877435000
UKR,1995,77156390000
UKR,1996,69440750000
UKR,1997,67357530000
UKR,1998,66077737000
UKR,1999,65945580000
UKR,2000,69836366000
UKR,2001,75981970000
UKR,2002,80039140000
UKR,2003,87656150000
UKR,2004,97995506000
UKR,2005,101005170000
UKR,2006,108652700000
UKR,2007,117579430000
UKR,2008,120217320000
UKR,2009,102020660000
UKR,2010,106195350000
UKR,2011,111977990000
UKR,2012,112148546000
UKR,2013,112199510000
UKR,2014,100891030000
UKR,2015,91030970000
UKR,2016,93253020000
UKR,2017,95453766000
UKR,2018,98783535000
UKR,2019,101944115000
UKR,2020,98118350000
UKR,2021,101499150000
UKR,2022,71962894000
ARE,1975,57430274000
ARE,1976,66921690000
ARE,1977,81269250000
ARE,1978,79977400000
ARE,1979,96711524000
ARE,1980,119801184000
ARE,1981,125382935000
ARE,1982,116958050000
ARE,1983,111407430000
ARE,1984,115882615000
ARE,1985,111717245000
ARE,1986,95006425000
ARE,1987,98219520000
ARE,1988,95647244000
ARE,1989,107448100000
ARE,1990,127141175000
ARE,1991,128234690000
ARE,1992,132524070000
ARE,1993,134195450000
ARE,1994,143449770000
ARE,1995,153043530000
ARE,1996,161917620000
ARE,1997,175179300000
ARE,1998,175690830000
ARE,1999,180789740000
ARE,2000,200410320000
ARE,2001,203214230000
ARE,2002,208159360000
ARE,2003,226478500000
ARE,2004,248144430000
ARE,2005,260192200000
ARE,2006,285788140000
ARE,2007,294888730000
ARE,2008,304301100000
ARE,2009,288346830000
ARE,2010,292968600000
ARE,2011,311179900000
ARE,2012,316857320000
ARE,2013,332876220000
ARE,2014,346742820000
ARE,2015,370275500000
ARE,2016,390868300000
ARE,2017,393741470000
ARE,2018,398914880000
ARE,2019,403336230000
ARE,2020,383342640000
ARE,2021,400036300000
ARE,2022,431440820000
GBR,1960,781539740000
GBR,1961,802462500000
GBR,1962,811312940000
GBR,1963,850859460000
GBR,1964,897943100000
GBR,1965,917178600000
GBR,1966,931606760000
GBR,1967,957565760000
GBR,1968,1009667740000
GBR,1969,1029094700000
GBR,1970,1073437200000
GBR,1971,1111058200000
GBR,1972,1159074400000
GBR,1973,1234690600000
GBR,1974,1204016000000
GBR,1975,1186273000000
GBR,1976,1220796600000
GBR,1977,1250800800000
GBR,1978,1303387700000
GBR,1979,1352252000000
GBR,1980,1324782700000
GBR,1981,1314346900000
GBR,1982,1340566700000
GBR,1983,1397163400000
GBR,1984,1428866600000
GBR,1985,1488127500000
GBR,1986,1535008700000
GBR,1987,1617787600000
GBR,1988,1710525900000
GBR,1989,1754616600000
GBR,1990,1767491100000
GBR,1991,1747993500000
GBR,1992,1755004400000
GBR,1993,1798701000000
GBR,1994,1867879300000
GBR,1995,1915167800000
GBR,1996,1964617900000
GBR,1997,2061373900000
GBR,1998,2131754700000
GBR,1999,2197118100000
GBR,2000,2292005700000
GBR,2001,2351110600000
GBR,2002,2393242000000
GBR,2003,2468547100000
GBR,2004,2528446500000
GBR,2005,2597696600000
GBR,2006,2659684700000
GBR,2007,2729377300000
GBR,2008,2723216400000
GBR,2009,2597541000000
GBR,2010,2655692000000
GBR,2011,2686102300000
GBR,2012,2726741400000
GBR,2013,2775613400000
GBR,2014,2864316000000
GBR,2015,2927911200000
GBR,2016,2984158200000
GBR,2017,3063389600000
GBR,2018,3106393300000
GBR,2019,3157388200000
GBR,2020,2830286000000
GBR,2021,3075810500000
GBR,2022,3209502400000
USA,1960,3457188000000
USA,1961,3536703500000
USA,1962,3752442200000
USA,1963,3917549700000
USA,1964,4144767700000
USA,1965,4410033000000
USA,1966,4696684600000
USA,1967,4814102000000
USA,1968,5045179000000
USA,1969,5201579000000
USA,1970,5186833600000
USA,1971,5357654000000
USA,1972,5639408000000
USA,1973,5957793300000
USA,1974,5925588400000
USA,1975,5913414000000
USA,1976,6232037000000
USA,1977,6520216000000
USA,1978,6881129500000
USA,1979,7098996400000
